Sample_Index,Raw_ECG_Value
1769,-151.000000
1770,-143.000000
1771,-131.000000
1772,-118.000000
1773,-111.000000
1774,-107.000000
1775,-104.000000
1776,-102.000000
1777,-101.000000
1778,-100.000000
1779,-99.000000
1780,-97.000000
1781,-96.000000
1782,-96.000000
1783,-96.000000
1784,-96.000000
1785,-97.000000
1786,-98.000000
1787,-99.000000
1788,-100.000000
1789,-101.000000
1790,-102.000000
1791,-103.000000
1792,-104.000000
1793,-102.000000
1794,-99.000000
1795,-95.000000
1796,-89.000000
1797,-80.000000
1798,-69.000000
1799,-54.000000
1800,-40.000000
1801,-34.000000
1802,-30.000000
1803,-28.000000
1804,-24.000000
1805,-20.000000
1806,-16.000000
1807,-11.000000
1808,-6.000000
1809,0.000000
1810,3.000000
1811,8.000000
1812,26.000000
1813,50.000000
1814,63.000000
1815,71.000000
1816,76.000000
1817,81.000000
1818,84.000000
1819,87.000000
1820,91.000000
1821,96.000000
1822,95.000000
1823,87.000000
1824,82.000000
1825,79.000000
1826,75.000000
1827,71.000000
1828,67.000000
1829,63.000000
1830,57.000000
1831,46.000000
1832,29.000000
1833,16.000000
1834,7.000000
1835,-2.000000
1836,-11.000000
1837,-20.000000
1838,-27.000000
1839,-29.000000
1840,-31.000000
1841,-32.000000
1842,-33.000000
1843,-33.000000
1844,-34.000000
1845,-34.000000
1846,-34.000000
1847,-34.000000
1848,-34.000000
1849,-35.000000
1850,-35.000000
1851,-35.000000
1852,-35.000000
1853,-34.000000
1854,-34.000000
1855,-35.000000
1856,-36.000000
1857,-37.000000
1858,-37.000000
1859,-37.000000
1860,-37.000000
1861,-38.000000
1862,-39.000000
1863,-41.000000
1864,-42.000000
1865,-44.000000
1866,-45.000000
1867,-47.000000
1868,-50.000000
1869,-52.000000
1870,-55.000000
1871,-56.000000
1872,-55.000000
1873,-52.000000
1874,-49.000000
1875,-46.000000
1876,-43.000000
1877,-40.000000
1878,-36.000000
1879,-31.000000
1880,-26.000000
1881,-20.000000
1882,-15.000000
1883,-11.000000
1884,-8.000000
1885,-6.000000
1886,-3.000000
1887,0.000000
1888,0.000000
1889,1.000000
1890,0.000000
1891,0.000000
1892,-1.000000
1893,-3.000000
1894,-5.000000
1895,-8.000000
1896,-10.000000
1897,-12.000000
1898,-13.000000
1899,-15.000000
1900,-16.000000
1901,-17.000000
1902,-18.000000
1903,-18.000000
1904,-18.000000
1905,-17.000000
1906,-16.000000
1907,-15.000000
1908,-14.000000
1909,-12.000000
1910,-11.000000
1911,-9.000000
1912,-8.000000
1913,-6.000000
1914,-5.000000
1915,-3.000000
1916,0.000000
1917,2.000000
1918,5.000000
1919,7.000000
1920,7.000000
1921,7.000000
1922,6.000000
1923,6.000000
1924,5.000000
1925,4.000000
1926,4.000000
1927,2.000000
1928,1.000000
1929,0.000000
1930,-1.000000
1931,-1.000000
1932,-1.000000
1933,0.000000
1934,0.000000
1935,0.000000
1936,0.000000
1937,1.000000
1938,3.000000
1939,5.000000
1940,8.000000
1941,10.000000
1942,18.000000
1943,30.000000
1944,37.000000
1945,43.000000
1946,43.000000
1947,38.000000
1948,34.000000
1949,31.000000
1950,29.000000
1951,30.000000
1952,34.000000
1953,40.000000
1954,46.000000
1955,56.000000
1956,68.000000
1957,84.000000
1958,102.000000
1959,111.000000
1960,117.000000
1961,121.000000
1962,121.000000
1963,116.000000
1964,108.000000
1965,95.000000
1966,78.000000
1967,66.000000
1968,59.000000
1969,52.000000
1970,44.000000
1971,31.000000
1972,18.000000
1973,14.000000
1974,11.000000
1975,9.000000
1976,8.000000
1977,8.000000
1978,10.000000
1979,15.000000
1980,20.000000
1981,27.000000
1982,38.000000
1983,47.000000
1984,56.000000
1985,65.000000
1986,77.000000
1987,106.000000
1988,158.000000
1989,236.000000
1990,339.000000
1991,462.000000
1992,596.000000
1993,724.000000
1994,826.000000
1995,874.000000
1996,874.000000
1997,825.000000
1998,715.000000
1999,567.000000
2000,394.000000
2001,216.000000
2002,62.000000
2003,-41.000000
2004,-76.000000
2005,-75.000000
2006,-54.000000
2007,-42.000000
2008,-51.000000
2009,-76.000000
2010,-114.000000
2011,-137.000000
2012,-144.000000
2013,-135.000000
2014,-121.000000
2015,-102.000000
2016,-86.000000
2017,-78.000000
2018,-72.000000
2019,-67.000000
2020,-63.000000
2021,-61.000000
2022,-60.000000
2023,-59.000000
2024,-58.000000
2025,-57.000000
2026,-56.000000
2027,-56.000000
2028,-55.000000
2029,-55.000000
2030,-55.000000
2031,-55.000000
2032,-54.000000
2033,-53.000000
2034,-52.000000
2035,-52.000000
2036,-52.000000
2037,-51.000000
2038,-51.000000
2039,-50.000000
2040,-50.000000
2041,-48.000000
2042,-47.000000
2043,-45.000000
2044,-41.000000
2045,-31.000000
2046,-21.000000
2047,-11.000000
2048,-1.000000
2049,5.000000
2050,11.000000
2051,16.000000
2052,23.000000
2053,33.000000
2054,39.000000
2055,43.000000
2056,47.000000
2057,51.000000
2058,55.000000
2059,59.000000
2060,62.000000
2061,66.000000
2062,69.000000
2063,73.000000
2064,77.000000
2065,80.000000
2066,81.000000
2067,80.000000
2068,79.000000
2069,76.000000
2070,73.000000
2071,62.000000
2072,35.000000
2073,9.000000
2074,1.000000
2075,-4.000000
2076,-11.000000
2077,-16.000000
2078,-24.000000
2079,-34.000000
2080,-43.000000
2081,-48.000000
2082,-51.000000
2083,-53.000000
2084,-55.000000
2085,-56.000000
2086,-58.000000
2087,-60.000000
2088,-63.000000
2089,-66.000000
2090,-68.000000
2091,-71.000000
2092,-75.000000
2093,-80.000000
2094,-89.000000
2095,-104.000000
2096,-112.000000
2097,-116.000000
2098,-119.000000
2099,-122.000000
2100,-125.000000
2101,-126.000000
2102,-126.000000
2103,-123.000000
2104,-120.000000
2105,-115.000000
2106,-110.000000
2107,-102.000000
2108,-101.000000
2109,-106.000000
2110,-109.000000
2111,-111.000000
2112,-113.000000
2113,-115.000000
2114,-116.000000
2115,-116.000000
2116,-116.000000
2117,-116.000000
2118,-116.000000
2119,-116.000000
2120,-115.000000
2121,-113.000000
2122,-110.000000
2123,-124.000000
2124,-148.000000
2125,-175.000000
2126,-188.000000
2127,-195.000000
2128,-200.000000
2129,-203.000000
2130,-206.000000
2131,-209.000000
2132,-212.000000
2133,-216.000000
2134,-218.000000
2135,-221.000000
2136,-224.000000
2137,-227.000000
2138,-231.000000
2139,-235.000000
2140,-239.000000
2141,-242.000000
2142,-245.000000
2143,-248.000000
2144,-252.000000
2145,-258.000000
2146,-265.000000
2147,-273.000000
2148,-281.000000
2149,-289.000000
2150,-296.000000
2151,-303.000000
2152,-309.000000
2153,-314.000000
2154,-318.000000
2155,-321.000000
2156,-324.000000
2157,-326.000000
2158,-328.000000
2159,-328.000000
2160,-328.000000
2161,-325.000000
2162,-321.000000
2163,-317.000000
2164,-312.000000
2165,-306.000000
2166,-298.000000
2167,-289.000000
2168,-282.000000
2169,-275.000000
2170,-261.000000
2171,-238.000000
2172,-217.000000
2173,-202.000000
2174,-188.000000
2175,-170.000000
2176,-148.000000
2177,-127.000000
2178,-105.000000
2179,-83.000000
2180,-63.000000
2181,-49.000000
2182,-39.000000
2183,-22.000000
2184,1.000000
2185,19.000000
2186,26.000000
2187,31.000000
2188,30.000000
2189,20.000000
2190,13.000000
2191,7.000000
2192,2.000000
2193,0.000000
2194,2.000000
2195,8.000000
2196,18.000000
2197,49.000000
2198,87.000000
2199,125.000000
2200,142.000000
2201,152.000000
2202,159.000000
2203,158.000000
2204,145.000000
2205,127.000000
2206,103.000000
2207,90.000000
2208,84.000000
2209,79.000000
2210,74.000000
2211,70.000000
2212,65.000000
2213,57.000000
2214,28.000000
2215,-7.000000
2216,-31.000000
2217,-59.000000
2218,-78.000000
2219,-90.000000
2220,-89.000000
2221,-63.000000
2222,-8.000000
2223,65.000000
2224,149.000000
2225,232.000000
2226,306.000000
2227,372.000000
2228,431.000000
2229,464.000000
2230,463.000000
2231,422.000000
2232,329.000000
2233,207.000000
2234,75.000000
2235,-46.000000
2236,-149.000000
2237,-233.000000
2238,-300.000000
2239,-345.000000
2240,-365.000000
2241,-374.000000
2242,-379.000000
2243,-382.000000
2244,-386.000000
2245,-391.000000
2246,-397.000000
2247,-403.000000
2248,-413.000000
2249,-426.000000
2250,-427.000000
2251,-415.000000
2252,-404.000000
2253,-393.000000
2254,-383.000000
2255,-374.000000
2256,-369.000000
2257,-366.000000
2258,-364.000000
2259,-361.000000
2260,-357.000000
2261,-353.000000
2262,-350.000000
2263,-346.000000
2264,-340.000000
2265,-329.000000
2266,-306.000000
2267,-290.000000
2268,-281.000000
2269,-272.000000
2270,-263.000000
2271,-236.000000
2272,-202.000000
2273,-166.000000
2274,-142.000000
2275,-116.000000
2276,-88.000000
2277,-39.000000
2278,22.000000
2279,84.000000
2280,134.000000
2281,172.000000
2282,208.000000
2283,230.000000
2284,267.000000
2285,301.000000
2286,322.000000
2287,344.000000
2288,365.000000
2289,396.000000
2290,436.000000
2291,481.000000
2292,520.000000
2293,556.000000
2294,581.000000
2295,606.000000
2296,621.000000
2297,623.000000
2298,625.000000
2299,626.000000
2300,627.000000
2301,622.000000
2302,613.000000
2303,602.000000
2304,589.000000
2305,576.000000
2306,566.000000
2307,559.000000
2308,552.000000
2309,543.000000
2310,534.000000
2311,528.000000
2312,523.000000
2313,519.000000
2314,516.000000
2315,512.000000
2316,508.000000
2317,504.000000
2318,499.000000
2319,495.000000
2320,489.000000
2321,483.000000
2322,477.000000
2323,469.000000
2324,463.000000
2325,457.000000
2326,451.000000
2327,444.000000
2328,434.000000
2329,418.000000
2330,403.000000
2331,389.000000
2332,374.000000
2333,358.000000
2334,341.000000
2335,325.000000
2336,319.000000
2337,316.000000
2338,314.000000
2339,313.000000
2340,311.000000
2341,309.000000
2342,305.000000
2343,301.000000
2344,296.000000
2345,290.000000
2346,280.000000
2347,262.000000
2348,245.000000
2349,228.000000
2350,211.000000
2351,195.000000
2352,185.000000
2353,178.000000
2354,171.000000
2355,164.000000
2356,156.000000
2357,148.000000
2358,141.000000
2359,132.000000
2360,123.000000
2361,113.000000
2362,104.000000
2363,97.000000
2364,89.000000
2365,82.000000
2366,73.000000
2367,63.000000
2368,49.000000
2369,35.000000
2370,25.000000
2371,17.000000
2372,9.000000
2373,3.000000
2374,0.000000
2375,-3.000000
2376,-5.000000
2377,-7.000000
2378,-8.000000
2379,-10.000000
2380,-12.000000
2381,-14.000000
2382,-16.000000
2383,-18.000000
2384,-19.000000
2385,-21.000000
2386,-23.000000
2387,-25.000000
2388,-27.000000
2389,-30.000000
2390,-32.000000
2391,-34.000000
2392,-36.000000
2393,-38.000000
2394,-39.000000
2395,-41.000000
2396,-41.000000
2397,-42.000000
2398,-44.000000
2399,-45.000000
2400,-46.000000
2401,-47.000000
2402,-48.000000
2403,-49.000000
2404,-51.000000
2405,-53.000000
2406,-55.000000
2407,-56.000000
2408,-57.000000
2409,-58.000000
2410,-59.000000
2411,-61.000000
2412,-63.000000
2413,-64.000000
2414,-66.000000
2415,-68.000000
2416,-71.000000
2417,-75.000000
2418,-80.000000
2419,-83.000000
2420,-84.000000
2421,-82.000000
2422,-79.000000
2423,-75.000000
2424,-70.000000
2425,-66.000000
2426,-61.000000
2427,-57.000000
2428,-51.000000
2429,-46.000000
2430,-40.000000
2431,-34.000000
2432,-27.000000
2433,-20.000000
2434,-12.000000
2435,-1.000000
2436,7.000000
2437,7.000000
2438,1.000000
2439,-7.000000
2440,-19.000000
2441,-35.000000
2442,-47.000000
2443,-64.000000
2444,-85.000000
2445,-96.000000
2446,-101.000000
2447,-107.000000
2448,-110.000000
2449,-113.000000
2450,-115.000000
2451,-116.000000
2452,-116.000000
2453,-116.000000
2454,-115.000000
2455,-113.000000
2456,-110.000000
2457,-106.000000
2458,-99.000000
2459,-91.000000
2460,-61.000000
2461,-7.000000
2462,62.000000
2463,144.000000
2464,237.000000
2465,341.000000
2466,450.000000
2467,555.000000
2468,640.000000
2469,679.000000
2470,693.000000
2471,671.000000
2472,604.000000
2473,481.000000
2474,320.000000
2475,147.000000
2476,-12.000000
2477,-132.000000
2478,-205.000000
2479,-231.000000
2480,-240.000000
2481,-249.000000
2482,-248.000000
2483,-234.000000
2484,-210.000000
2485,-184.000000
2486,-173.000000
2487,-168.000000
2488,-164.000000
2489,-161.000000
2490,-159.000000
2491,-156.000000
2492,-153.000000
2493,-151.000000
2494,-149.000000
2495,-147.000000
2496,-145.000000
2497,-144.000000
2498,-143.000000
2499,-144.000000
2500,-144.000000
2501,-144.000000
2502,-144.000000
2503,-142.000000
2504,-140.000000
2505,-138.000000
2506,-136.000000
2507,-134.000000
2508,-133.000000
2509,-131.000000
2510,-129.000000
2511,-127.000000
2512,-124.000000
2513,-121.000000
2514,-118.000000
2515,-115.000000
2516,-111.000000
2517,-107.000000
2518,-101.000000
2519,-95.000000
2520,-88.000000
2521,-82.000000
2522,-77.000000
2523,-73.000000
2524,-68.000000
2525,-61.000000
2526,-47.000000
2527,-19.000000
2528,0.000000
2529,9.000000
2530,18.000000
2531,28.000000
2532,38.000000
2533,48.000000
2534,54.000000
2535,61.000000
2536,67.000000
2537,73.000000
2538,77.000000
2539,78.000000
2540,77.000000
2541,73.000000
2542,67.000000
2543,61.000000
2544,55.000000
2545,49.000000
2546,42.000000
2547,33.000000
2548,26.000000
2549,20.000000
2550,14.000000
2551,10.000000
2552,5.000000
2553,1.000000
2554,-2.000000
2555,-6.000000
2556,-10.000000
2557,-14.000000
2558,-17.000000
2559,-20.000000
2560,-22.000000
2561,-26.000000
2562,-31.000000
2563,-37.000000
2564,-42.000000
2565,-44.000000
2566,-44.000000
2567,-42.000000
2568,-39.000000
2569,-35.000000
2570,-31.000000
2571,-24.000000
2572,-18.000000
2573,-16.000000
2574,-18.000000
2575,-22.000000
2576,-23.000000
2577,-25.000000
2578,-26.000000
2579,-27.000000
2580,-29.000000
2581,-30.000000
2582,-33.000000
2583,-34.000000
2584,-35.000000
2585,-34.000000
2586,-33.000000
2587,-31.000000
2588,-29.000000
2589,-27.000000
2590,-26.000000
2591,-25.000000
2592,-24.000000
2593,-24.000000
2594,-24.000000
2595,-25.000000
2596,-26.000000
2597,-26.000000
2598,-27.000000
2599,-27.000000
2600,-26.000000
2601,-25.000000
2602,-24.000000
2603,-22.000000
2604,-21.000000
2605,-20.000000
2606,-21.000000
2607,-22.000000
2608,-24.000000
2609,-26.000000
2610,-29.000000
2611,-30.000000
2612,-30.000000
2613,-29.000000
2614,-29.000000
2615,-29.000000
2616,-28.000000
2617,-27.000000
2618,-25.000000
2619,-23.000000
2620,-22.000000
2621,-21.000000
2622,-21.000000
2623,-21.000000
2624,-22.000000
2625,-22.000000
2626,-22.000000
2627,-22.000000
2628,-22.000000
2629,-21.000000
2630,-19.000000
2631,-18.000000
2632,-16.000000
2633,-15.000000
2634,-15.000000
2635,-15.000000
2636,-16.000000
2637,-17.000000
2638,-18.000000
2639,-20.000000
2640,-22.000000
2641,-25.000000
2642,-28.000000
2643,-30.000000
2644,-32.000000
2645,-33.000000
2646,-35.000000
2647,-37.000000
2648,-39.000000
2649,-41.000000
2650,-43.000000
2651,-44.000000
2652,-45.000000
2653,-47.000000
2654,-49.000000
2655,-51.000000
2656,-53.000000
2657,-54.000000
2658,-55.000000
2659,-54.000000
2660,-53.000000
2661,-52.000000
2662,-51.000000
2663,-49.000000
2664,-47.000000
2665,-43.000000
2666,-39.000000
2667,-35.000000
2668,-30.000000
2669,-27.000000
2670,-23.000000
2671,-17.000000
2672,-11.000000
2673,-5.000000
2674,0.000000
2675,5.000000
2676,9.000000
2677,12.000000
2678,15.000000
2679,19.000000
2680,22.000000
2681,24.000000
2682,23.000000
2683,18.000000
2684,10.000000
2685,1.000000
2686,-6.000000
2687,-12.000000
2688,-18.000000
2689,-25.000000
2690,-31.000000
2691,-37.000000
2692,-42.000000
2693,-45.000000
2694,-48.000000
2695,-49.000000
2696,-50.000000
2697,-49.000000
2698,-48.000000
2699,-45.000000
2700,-41.000000
2701,-35.000000
2702,-28.000000
2703,-19.000000
2704,12.000000
2705,69.000000
2706,151.000000
2707,257.000000
2708,382.000000
2709,522.000000
2710,663.000000
2711,789.000000
2712,872.000000
2713,901.000000
2714,880.000000
2715,814.000000
2716,666.000000
2717,477.000000
2718,275.000000
2719,93.000000
2720,-39.000000
2721,-81.000000
2722,-91.000000
2723,-98.000000
2724,-104.000000
2725,-109.000000
2726,-112.000000
2727,-113.000000
2728,-114.000000
2729,-114.000000
2730,-113.000000
2731,-110.000000
2732,-108.000000
2733,-103.000000
2734,-97.000000
2735,-92.000000
2736,-89.000000
2737,-87.000000
2738,-85.000000
2739,-83.000000
2740,-81.000000
2741,-79.000000
2742,-77.000000
2743,-76.000000
2744,-76.000000
2745,-75.000000
2746,-74.000000
2747,-72.000000
2748,-70.000000
2749,-68.000000
2750,-67.000000
2751,-66.000000
2752,-65.000000
2753,-64.000000
2754,-62.000000
2755,-60.000000
2756,-58.000000
2757,-56.000000
2758,-54.000000
2759,-51.000000
2760,-45.000000
2761,-38.000000
2762,-30.000000
2763,-23.000000
2764,-15.000000
2765,-7.000000
2766,0.000000
2767,8.000000
2768,16.000000
2769,24.000000
2770,34.000000
2771,43.000000
2772,51.000000
2773,56.000000
2774,61.000000
2775,66.000000
2776,70.000000
2777,74.000000
2778,77.000000
2779,79.000000
2780,82.000000
2781,84.000000
2782,86.000000
2783,87.000000
2784,86.000000
2785,84.000000
2786,80.000000
2787,76.000000
2788,72.000000
2789,67.000000
2790,62.000000
2791,56.000000
2792,49.000000
2793,41.000000
2794,34.000000
2795,23.000000
2796,11.000000
2797,1.000000
2798,-4.000000
2799,-10.000000
2800,-14.000000
2801,-16.000000
2802,-18.000000
2803,-19.000000
2804,-21.000000
2805,-22.000000
2806,-24.000000
2807,-25.000000
2808,-26.000000
2809,-27.000000
2810,-27.000000
2811,-28.000000
2812,-29.000000
2813,-30.000000
2814,-30.000000
2815,-30.000000
2816,-30.000000
2817,-29.000000
2818,-28.000000
2819,-27.000000
2820,-27.000000
2821,-26.000000
2822,-26.000000
2823,-25.000000
2824,-25.000000
2825,-24.000000
2826,-24.000000
2827,-23.000000
2828,-23.000000
2829,-22.000000
2830,-21.000000
2831,-21.000000
2832,-21.000000
2833,-20.000000
2834,-20.000000
2835,-20.000000
2836,-20.000000
2837,-20.000000
2838,-19.000000
2839,-18.000000
2840,-18.000000
2841,-17.000000
2842,-16.000000
2843,-15.000000
2844,-13.000000
2845,-11.000000
2846,-9.000000
2847,-7.000000
2848,-6.000000
2849,-4.000000
2850,-3.000000
2851,-1.000000
2852,2.000000
2853,5.000000
2854,9.000000
2855,12.000000
2856,14.000000
2857,16.000000
2858,17.000000
2859,17.000000
2860,17.000000
2861,16.000000
2862,13.000000
2863,9.000000
2864,4.000000
2865,0.000000
2866,-2.000000
2867,-5.000000
2868,-9.000000
2869,-14.000000
2870,-19.000000
2871,-23.000000
2872,-24.000000
2873,-24.000000
2874,-22.000000
2875,-20.000000
2876,-17.000000
2877,-15.000000
2878,-14.000000
2879,-11.000000
2880,-9.000000
2881,-6.000000
2882,-5.000000
2883,-3.000000
2884,-2.000000
2885,-2.000000
2886,-2.000000
2887,-3.000000
2888,-4.000000
2889,-7.000000
2890,-9.000000
2891,-11.000000
2892,-13.000000
2893,-17.000000
2894,-20.000000
2895,-21.000000
2896,-19.000000
2897,-13.000000
2898,-5.000000
2899,8.000000
2900,31.000000
2901,39.000000
2902,43.000000
2903,47.000000
2904,50.000000
2905,53.000000
2906,55.000000
2907,57.000000
2908,59.000000
2909,61.000000
2910,62.000000
2911,63.000000
2912,64.000000
2913,64.000000
2914,64.000000
2915,65.000000
2916,65.000000
2917,67.000000
2918,70.000000
2919,72.000000
2920,73.000000
2921,70.000000
2922,62.000000
2923,54.000000
2924,48.000000
2925,43.000000
2926,37.000000
2927,32.000000
2928,27.000000
2929,23.000000
2930,20.000000
2931,16.000000
2932,13.000000
2933,10.000000
2934,6.000000
2935,0.000000
2936,-4.000000
2937,-4.000000
2938,1.000000
2939,10.000000
2940,25.000000
2941,46.000000
2942,76.000000
2943,113.000000
2944,164.000000
2945,233.000000
2946,322.000000
2947,428.000000
2948,547.000000
2949,666.000000
2950,774.000000
2951,851.000000
2952,861.000000
2953,835.000000
2954,721.000000
2955,554.000000
2956,363.000000
2957,183.000000
2958,41.000000
2959,-50.000000
2960,-69.000000
2961,-75.000000
2962,-78.000000
2963,-80.000000
2964,-83.000000
2965,-85.000000
2966,-86.000000
2967,-87.000000
2968,-88.000000
2969,-89.000000
2970,-91.000000
2971,-94.000000
2972,-97.000000
2973,-101.000000
2974,-102.000000
2975,-99.000000
2976,-92.000000
2977,-86.000000
2978,-83.000000
2979,-80.000000
2980,-78.000000
2981,-76.000000
2982,-74.000000
2983,-71.000000
2984,-69.000000
2985,-67.000000
2986,-65.000000
2987,-63.000000
2988,-61.000000
2989,-60.000000
2990,-58.000000
2991,-57.000000
2992,-55.000000
2993,-53.000000
2994,-51.000000
2995,-48.000000
2996,-45.000000
2997,-42.000000
2998,-39.000000
2999,-35.000000
3000,-30.000000
3001,-24.000000
3002,-20.000000
3003,-16.000000
3004,-14.000000
3005,-11.000000
3006,-7.000000
3007,-1.000000
3008,9.000000
3009,29.000000
3010,44.000000
3011,54.000000
3012,62.000000
3013,66.000000
3014,69.000000
3015,71.000000
3016,73.000000
3017,75.000000
3018,77.000000
3019,79.000000
3020,80.000000
3021,81.000000
3022,80.000000
3023,77.000000
3024,73.000000
3025,67.000000
3026,61.000000
3027,52.000000
3028,36.000000
3029,17.000000
3030,3.000000
3031,-7.000000
3032,-15.000000
3033,-19.000000
3034,-22.000000
3035,-24.000000
3036,-26.000000
3037,-28.000000
3038,-30.000000
3039,-32.000000
3040,-33.000000
3041,-36.000000
3042,-38.000000
3043,-42.000000
3044,-46.000000
3045,-50.000000
3046,-53.000000
3047,-55.000000
3048,-57.000000
3049,-58.000000
3050,-60.000000
3051,-62.000000
3052,-64.000000
3053,-66.000000
3054,-68.000000
3055,-69.000000
3056,-71.000000
3057,-72.000000
3058,-72.000000
3059,-72.000000
3060,-72.000000
3061,-71.000000
3062,-70.000000
3063,-69.000000
3064,-67.000000
3065,-66.000000
3066,-64.000000
3067,-63.000000
3068,-61.000000
3069,-59.000000
3070,-57.000000
3071,-56.000000
3072,-55.000000
3073,-54.000000
3074,-54.000000
3075,-53.000000
3076,-51.000000
3077,-50.000000
3078,-49.000000
3079,-48.000000
3080,-48.000000
3081,-47.000000
3082,-45.000000
3083,-44.000000
3084,-43.000000
3085,-43.000000
3086,-43.000000
3087,-43.000000
3088,-44.000000
3089,-44.000000
3090,-44.000000
3091,-44.000000
3092,-45.000000
3093,-45.000000
3094,-45.000000
3095,-45.000000
3096,-43.000000
3097,-42.000000
3098,-41.000000
3099,-39.000000
3100,-38.000000
3101,-37.000000
3102,-36.000000
3103,-34.000000
3104,-33.000000
3105,-31.000000
3106,-30.000000
3107,-29.000000
3108,-27.000000
3109,-25.000000
3110,-22.000000
3111,-19.000000
3112,-16.000000
3113,-14.000000
3114,-13.000000
3115,-11.000000
3116,-10.000000
3117,-9.000000
3118,-7.000000
3119,-6.000000
3120,-5.000000
3121,-4.000000
3122,0.000000
3123,3.000000
3124,3.000000
3125,2.000000
3126,0.000000
3127,-1.000000
3128,-4.000000
3129,-6.000000
3130,-6.000000
3131,-4.000000
3132,-1.000000
3133,0.000000
3134,1.000000
3135,3.000000
3136,4.000000
3137,7.000000
3138,9.000000
3139,12.000000
3140,15.000000
3141,18.000000
3142,22.000000
3143,26.000000
3144,29.000000
3145,32.000000
3146,34.000000
3147,37.000000
3148,40.000000
3149,43.000000
3150,46.000000
3151,48.000000
3152,50.000000
3153,50.000000
3154,50.000000
3155,49.000000
3156,48.000000
3157,45.000000
3158,41.000000
3159,37.000000
3160,33.000000
3161,26.000000
3162,13.000000
3163,6.000000
3164,1.000000
3165,-3.000000
3166,-6.000000
3167,-8.000000
3168,-8.000000
3169,-7.000000
3170,-4.000000
3171,-1.000000
3172,1.000000
3173,4.000000
3174,7.000000
3175,11.000000
3176,14.000000
3177,16.000000
3178,21.000000
3179,38.000000
3180,75.000000
3181,133.000000
3182,215.000000
3183,317.000000
3184,434.000000
3185,553.000000
3186,665.000000
3187,760.000000
3188,827.000000
3189,844.000000
3190,832.000000
3191,754.000000
3192,616.000000
3193,445.000000
3194,266.000000
3195,114.000000
3196,12.000000
3197,-34.000000
3198,-53.000000
3199,-63.000000
3200,-73.000000
3201,-83.000000
3202,-90.000000
3203,-94.000000
3204,-96.000000
3205,-97.000000
3206,-98.000000
3207,-99.000000
3208,-98.000000
3209,-98.000000
3210,-97.000000
3211,-94.000000
3212,-91.000000
3213,-87.000000
3214,-82.000000
3215,-78.000000
3216,-74.000000
3217,-71.000000
3218,-69.000000
3219,-67.000000
3220,-65.000000
3221,-61.000000
3222,-58.000000
3223,-54.000000
3224,-52.000000
3225,-50.000000
3226,-48.000000
3227,-47.000000
3228,-45.000000
3229,-43.000000
3230,-40.000000
3231,-34.000000
3232,-23.000000
3233,-19.000000
3234,-17.000000
3235,-15.000000
3236,-14.000000
3237,-13.000000
3238,-9.000000
3239,-5.000000
3240,1.000000
3241,8.000000
3242,18.000000
3243,26.000000
3244,34.000000
3245,43.000000
3246,54.000000
3247,69.000000
3248,80.000000
3249,89.000000
3250,97.000000
3251,103.000000
3252,108.000000
3253,117.000000
3254,127.000000
3255,131.000000
3256,133.000000
3257,136.000000
3258,137.000000
3259,137.000000
3260,130.000000
3261,120.000000
3262,113.000000
3263,107.000000
3264,102.000000
3265,96.000000
3266,92.000000
3267,88.000000
3268,82.000000
3269,70.000000
3270,49.000000
3271,33.000000
3272,25.000000
3273,18.000000
3274,14.000000
3275,10.000000
3276,2.000000
3277,-12.000000
3278,-23.000000
3279,-30.000000
3280,-34.000000
3281,-37.000000
3282,-39.000000
3283,-42.000000
3284,-45.000000
3285,-50.000000
3286,-52.000000
3287,-49.000000
3288,-43.000000
3289,-33.000000
3290,-20.000000
3291,-15.000000
3292,-11.000000
3293,-9.000000
3294,-8.000000
3295,-7.000000
3296,-7.000000
3297,-7.000000
3298,-7.000000
3299,-7.000000
3300,-7.000000
3301,-7.000000
3302,-7.000000
3303,-7.000000
3304,-9.000000
3305,-13.000000
3306,-17.000000
3307,-25.000000
3308,-39.000000
3309,-48.000000
3310,-55.000000
3311,-58.000000
3312,-55.000000
3313,-49.000000
3314,-43.000000
3315,-36.000000
3316,-30.000000
3317,-24.000000
3318,-17.000000
3319,-9.000000
3320,-4.000000
3321,-1.000000
3322,0.000000
3323,1.000000
3324,2.000000
3325,2.000000
3326,2.000000
3327,1.000000
3328,0.000000
3329,-1.000000
3330,-3.000000
3331,-4.000000
3332,-4.000000
3333,-5.000000
3334,-6.000000
3335,-7.000000
3336,-8.000000
3337,-9.000000
3338,-10.000000
3339,-11.000000
3340,-12.000000
3341,-12.000000
3342,-12.000000
3343,-12.000000
3344,-11.000000
3345,-10.000000
3346,-9.000000
3347,-8.000000
3348,-7.000000
3349,-7.000000
3350,-6.000000
3351,-6.000000
3352,-6.000000
3353,-6.000000
3354,-6.000000
3355,-5.000000
3356,-4.000000
3357,-2.000000
3358,-1.000000
3359,-3.000000
3360,-8.000000
3361,-11.000000
3362,-14.000000
3363,-17.000000
3364,-20.000000
3365,-20.000000
3366,-20.000000
3367,-18.000000
3368,-16.000000
3369,-15.000000
3370,-14.000000
3371,-12.000000
3372,-11.000000
3373,-8.000000
3374,-6.000000
3375,-3.000000
3376,-1.000000
3377,1.000000
3378,4.000000
3379,10.000000
3380,21.000000
3381,28.000000
3382,32.000000
3383,34.000000
3384,35.000000
3385,37.000000
3386,39.000000
3387,41.000000
